,Index,Text,Dates
245,410,No,"['2023-03-08', '2023-03-23']"
246,412,No,"['2023-03-08', '2023-03-23']"
247,413,No,"['2023-03-08', '2023-03-23']"
248,414,No,"['2023-03-08', '2023-03-23']"
249,415,No,"['2023-03-08', '2023-03-23']"
250,416,No,"['2023-03-08', '2023-03-23']"
251,417,No,"['2023-03-08', '2023-03-23']"
252,419,No,"['2023-03-08', '2023-03-23']"
253,420,Do not sell,"['2023-03-08', '2023-03-23']"
254,421,Do not sell,"['2023-03-08', '2023-03-23']"
255,422,No,"['2023-03-08', '2023-03-23']"
256,424,No,"['2023-03-08', '2023-03-23']"
257,425,Do not sell or share,"['2023-03-08', '2023-03-23']"
258,427,No,"['2023-03-08', '2023-03-23']"
259,428,Do not sell,"['2023-03-08', '2023-03-23']"
260,429,No,"['2023-03-08', '2023-03-23']"
261,432,No,"['2023-03-08', '2023-03-23']"
262,435,No,"['2023-03-08', '2023-03-23']"
263,436,No,"['2023-03-08', '2023-03-23']"
264,439,No,"['2023-03-08', '2023-03-23']"
265,440,No,"['2023-03-08', '2023-03-23']"
266,441,No,"['2023-03-08', '2023-03-23']"
267,445,Do not sell or share,"['2023-03-08', '2023-03-23']"
268,446,Do not sell or share,"['2023-03-08', '2023-03-23']"
269,448,No,"['2023-03-08', '2023-03-23']"
270,449,No,"['2023-03-08', '2023-03-23']"
271,450,No,"['2023-03-08', '2023-03-23']"
272,452,No,"['2023-03-08', '2023-03-23']"
273,454,Do not sell,"['2023-03-08', '2023-03-23']"
274,456,No,"['2023-03-08', '2023-03-23']"
275,458,No,"['2023-03-08', '2023-03-23']"
276,459,No,"['2023-03-08', '2023-03-23']"
277,460,No,"['2023-03-08', '2023-03-23']"
278,463,No,"['2023-03-08', '2023-03-23']"
279,464,No,"['2023-03-08', '2023-03-23']"
280,465,No,"['2023-03-08', '2023-03-23']"
281,467,No,"['2023-03-08', '2023-03-23']"
282,469,No,"['2023-03-08', '2023-03-23']"
283,471,No,"['2023-03-08', '2023-03-23']"
284,472,No,"['2023-03-08', '2023-03-23']"
285,473,No,"['2023-03-08', '2023-03-23']"
286,474,No,"['2023-03-08', '2023-03-23']"
287,475,No,"['2023-03-08', '2023-03-23']"
288,476,No,"['2023-03-08', '2023-03-23']"
289,477,No,"['2023-03-08', '2023-03-23']"
290,480,Ambiguous,['2023-03-23']
291,481,Do not sell or share,"['2023-03-08', '2023-03-23']"
292,482,Do not sell or share,"['2023-03-08', '2023-03-23']"
293,487,Do not sell,"['2023-03-08', '2023-03-23']"
294,491,No,"['2023-03-08', '2023-03-23']"
295,494,No,"['2023-03-08', '2023-03-23']"
296,495,No,"['2023-03-08', '2023-03-23']"
297,496,No,"['2023-03-08', '2023-03-23']"
298,497,No,"['2023-03-08', '2023-03-23']"
299,498,Do not sell,"['2023-03-08', '2023-03-23']"
300,500,No,"['2023-03-08', '2023-03-23']"
301,502,No,"['2023-03-08', '2023-03-23']"
302,505,Do not sell,"['2023-03-08', '2023-03-23']"
303,510,No,"['2023-03-08', '2023-03-23']"
304,511,No,"['2023-03-08', '2023-03-23']"
305,512,No,"['2023-03-08', '2023-03-23']"
306,513,No,"['2023-03-08', '2023-03-23']"
307,514,No,"['2023-03-08', '2023-03-23']"
308,516,No,"['2023-03-08', '2023-03-23']"
309,518,No,"['2023-03-08', '2023-03-23']"
310,519,No,"['2023-03-08', '2023-03-23']"
311,520,No,"['2023-03-08', '2023-03-23']"
312,521,No,"['2023-03-08', '2023-03-23']"
313,522,No,"['2023-03-08', '2023-03-23']"
314,526,No,"['2023-03-08', '2023-03-23']"
315,527,No,"['2023-03-08', '2023-03-23']"
316,528,No,"['2023-03-08', '2023-03-23']"
317,531,No,"['2023-03-08', '2023-03-23']"
318,534,No,"['2023-03-08', '2023-03-23']"
319,536,No,"['2023-03-08', '2023-03-23']"
320,538,No,"['2023-03-08', '2023-03-23']"
321,540,No,"['2023-03-08', '2023-03-23']"
322,541,No,"['2023-03-08', '2023-03-23']"
323,542,Do not sell,"['2023-03-08', '2023-03-23']"
324,546,No,"['2023-03-08', '2023-03-23']"
325,547,No,"['2023-03-08', '2023-03-23']"
326,548,No,"['2023-03-08', '2023-03-23']"
327,549,No,"['2023-03-08', '2023-03-23']"
328,550,Do not sell,"['2023-03-08', '2023-03-23']"
329,551,No,"['2023-03-08', '2023-03-23']"
