,Index,Text,Dates
334,423,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
335,424,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
336,425,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
337,426,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
338,427,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
339,428,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
340,429,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
341,430,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
342,431,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
343,432,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
344,433,Do not sell or share,"['2023-01-05', '2023-01-30']"
345,434,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
346,435,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
347,436,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
348,437,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
349,438,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
350,439,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
351,440,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
352,441,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
353,442,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
354,443,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
355,444,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
356,446,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
357,447,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
358,448,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
359,449,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
360,450,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
361,451,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
362,452,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
363,453,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
364,454,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
365,455,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
366,456,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
367,457,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
368,458,No,"['2023-01-05', '2023-01-13', '2023-01-30']"
369,459,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
370,460,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
371,462,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
372,464,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
373,465,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
374,466,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
375,468,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
376,471,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
377,473,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
378,474,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
379,475,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
380,476,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
381,477,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
382,478,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
383,479,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
384,480,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
385,484,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
386,485,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
387,486,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
388,487,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
389,488,No,['2023-01-17']
390,489,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
391,490,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
392,491,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
393,492,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
394,494,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
395,495,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
396,496,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
397,497,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
398,498,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
399,500,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
400,504,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
401,505,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
402,506,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
403,507,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
404,509,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
405,511,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
406,512,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
407,513,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
408,514,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
409,515,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
410,516,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
411,517,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
412,518,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
413,519,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
414,520,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
415,521,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
416,522,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
417,523,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
418,524,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
419,525,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
420,527,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
421,528,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
422,529,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
423,530,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
424,531,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
425,532,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
426,533,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
427,534,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
428,535,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
429,536,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
430,537,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
431,538,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
432,539,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
433,540,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
434,541,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
435,542,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
436,543,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
437,544,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
438,545,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
439,546,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
440,547,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
441,548,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
442,549,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
443,550,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
444,552,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
445,554,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
446,555,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
447,556,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
448,558,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
449,560,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
450,561,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
451,562,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
452,563,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
453,565,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
454,567,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
455,568,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
456,569,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
457,571,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
458,573,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
459,576,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
460,577,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
461,578,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
462,579,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
463,580,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
464,582,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
465,584,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
466,585,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
467,588,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
468,589,Do not sell or share,['2023-01-30']
469,590,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
470,591,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
471,592,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
472,593,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
473,594,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
474,595,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
475,596,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
476,597,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
477,599,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
478,600,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
479,601,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
480,602,Do not sell or share,"['2023-01-13', '2023-01-17', '2023-01-30']"
481,603,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
482,604,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
483,605,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
484,606,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
485,607,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
486,608,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
487,609,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
488,610,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17']"
489,611,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
490,612,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
491,613,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
492,614,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
493,615,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
494,616,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
495,617,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
496,618,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
497,619,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
498,620,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
499,621,Do not sell,['2023-01-30']
500,622,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
501,623,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
502,624,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
503,625,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
504,626,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
505,627,Do not sell,"['2023-01-13', '2023-01-17', '2023-01-30']"
506,628,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
507,629,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
508,630,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
509,631,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
510,632,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
511,633,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
512,634,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
513,636,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
514,638,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
515,640,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
516,641,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
517,642,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
518,643,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
519,644,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
520,646,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
521,647,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17']"
522,648,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
523,649,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
524,650,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
525,651,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
526,652,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
527,653,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
528,654,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
529,655,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
530,656,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
531,658,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
532,659,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
533,660,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
534,661,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
535,662,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
536,663,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
537,664,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
538,665,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17']"
539,666,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
540,669,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
541,670,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
542,671,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
543,673,Do not sell,"['2023-01-05', '2023-01-17', '2023-01-30']"
544,677,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
545,678,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
546,680,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
547,682,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
548,683,No,['2023-01-05']
549,684,No,"['2023-01-05', '2023-01-17', '2023-01-30']"
550,686,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
551,688,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
552,689,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
553,691,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
554,693,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
555,695,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
556,696,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
557,698,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
558,701,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
559,702,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
560,703,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
561,704,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
562,705,No,"['2023-01-13', '2023-01-17', '2023-01-30']"
563,706,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
564,707,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
565,708,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
566,709,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
567,711,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
568,712,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
569,714,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
570,715,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
571,716,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
572,717,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
573,718,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
574,719,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
575,720,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
576,721,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
577,723,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
578,724,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
579,725,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
580,726,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
581,727,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
582,728,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
583,729,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
584,730,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
585,731,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
586,732,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
587,733,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
588,734,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
589,735,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
590,736,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
591,737,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
592,740,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
593,741,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
594,742,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
595,743,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
596,744,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
597,745,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
598,746,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
599,748,No,"['2023-01-13', '2023-01-17', '2023-01-30']"
600,749,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
601,750,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
602,751,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
603,752,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
604,753,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
605,754,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
606,755,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
607,756,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
608,757,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
609,758,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
610,760,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
611,762,Do not sell or share,"['2023-01-13', '2023-01-30']"
612,763,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
613,764,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
614,765,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
615,766,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
616,767,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
617,768,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
618,769,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
619,770,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
620,771,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-30']"
621,773,Do not sell,"['2023-01-13', '2023-01-17', '2023-01-30']"
622,775,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
623,776,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
624,777,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
625,778,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
626,779,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
627,780,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
628,781,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
629,782,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
630,783,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
631,785,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
632,787,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
633,788,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
634,789,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
635,790,Do not sell,"['2023-01-05', '2023-01-17', '2023-01-30']"
636,791,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
637,792,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
638,794,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
639,795,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
640,796,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
641,797,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
642,798,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
643,799,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
644,800,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
645,802,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
646,803,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
647,804,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
648,805,No,['2023-01-05']
649,806,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
650,808,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
651,809,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
652,810,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
653,811,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
654,812,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
655,813,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
656,814,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
657,815,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
658,816,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
659,817,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
660,818,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
661,819,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
662,820,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
663,821,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
664,822,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
665,823,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
666,824,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
667,825,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
668,826,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
