,Index,Text,Dates
437,568,No,"['2023-03-05', '2023-03-30']"
438,570,No,"['2023-03-05', '2023-03-30']"
439,571,Do not sell,"['2023-03-05', '2023-03-30']"
440,574,Do not sell or share,"['2023-03-05', '2023-03-30']"
441,575,No,"['2023-03-05', '2023-03-30']"
442,576,Do not sell,"['2023-03-05', '2023-03-30']"
443,577,No,"['2023-03-05', '2023-03-30']"
444,578,Do not sell,"['2023-03-05', '2023-03-30']"
445,579,Do not sell or share,"['2023-03-05', '2023-03-30']"
446,580,Do not sell,"['2023-03-05', '2023-03-30']"
447,582,Do not sell,"['2023-03-05', '2023-03-30']"
448,583,Do not sell,"['2023-03-05', '2023-03-30']"
449,584,No,"['2023-03-05', '2023-03-30']"
450,585,Ambiguous,"['2023-03-05', '2023-03-30']"
451,587,Do not sell,"['2023-03-05', '2023-03-30']"
452,588,No,"['2023-03-05', '2023-03-30']"
453,590,No,"['2023-03-05', '2023-03-30']"
454,591,Do not sell,"['2023-03-05', '2023-03-30']"
455,592,No,"['2023-03-05', '2023-03-30']"
456,593,Do not sell or share,['2023-03-30']
457,594,Do not sell or share,['2023-03-30']
458,595,No,['2023-03-30']
459,597,Do not sell or share,['2023-03-30']
460,598,Do not sell or share,['2023-03-30']
461,599,Do not sell or share,['2023-03-30']
462,600,No,['2023-03-30']
463,601,No,['2023-03-30']
464,602,Do not sell or share,['2023-03-30']
465,603,Do not sell,['2023-03-30']
466,604,No,['2023-03-30']
467,605,No,['2023-03-30']
468,606,No,['2023-03-30']
469,607,Privacy Choice,['2023-03-30']
470,609,No,['2023-03-30']
471,610,Do not sell or share,['2023-03-30']
472,611,No,['2023-03-30']
473,612,No,['2023-03-30']
474,613,Do not sell,['2023-03-30']
475,614,No,['2023-03-30']
476,615,No,['2023-03-30']
477,616,No,['2023-03-30']
478,617,No,['2023-03-30']
479,618,No,['2023-03-30']
480,619,No,['2023-03-30']
481,620,No,['2023-03-30']
482,622,Do not sell,['2023-03-30']
483,623,No,['2023-03-30']
484,624,No,['2023-03-30']
485,625,No,['2023-03-30']
486,626,Privacy Choice,['2023-03-30']
487,627,Do not sell,['2023-03-30']
488,628,Do not sell or share,['2023-03-30']
489,629,Do not sell or share,['2023-03-30']
490,630,Ambiguous,['2023-03-30']
491,631,Do not sell,['2023-03-30']
492,632,Do not sell or share,['2023-03-30']
493,633,No,['2023-03-30']
494,634,No,['2023-03-30']
495,635,Do not sell or share,['2023-03-30']
496,636,Do not sell or share,['2023-03-30']
497,637,Do not sell,['2023-03-30']
498,638,No,['2023-03-30']
499,639,Do not sell,['2023-03-30']
500,640,No,['2023-03-30']
501,641,No,['2023-03-30']
502,642,No,['2023-03-30']
503,643,No,['2023-03-30']
504,644,No,['2023-03-30']
505,645,Do not sell,['2023-03-30']
506,646,No,['2023-03-30']
507,647,Do not sell or share,['2023-03-30']
508,648,No,['2023-03-30']
509,649,Privacy Choice,['2023-03-30']
510,650,Opt out,['2023-03-30']
511,651,No,['2023-03-30']
512,652,No,['2023-03-30']
513,653,No,['2023-03-30']
514,654,No,['2023-03-30']
515,655,No,['2023-03-30']
516,656,Ambiguous,['2023-03-30']
517,657,Ambiguous,['2023-03-30']
518,658,No,['2023-03-30']
519,659,No,['2023-03-30']
520,660,No,['2023-03-30']
521,661,No,['2023-03-30']
522,662,No,['2023-03-30']
523,663,No,['2023-03-30']
524,664,Do not sell or share,['2023-03-30']
525,665,Do not sell or share,['2023-03-30']
526,666,Do not sell or share,['2023-03-30']
527,667,No,['2023-03-30']
528,668,No,['2023-03-30']
529,669,Privacy Choice,['2023-03-30']
530,670,Do not sell or share,['2023-03-30']
531,671,Do not sell or share,['2023-03-30']
532,672,Ambiguous,['2023-03-30']
533,674,Ambiguous,['2023-03-30']
534,675,Do not sell or share,['2023-03-30']
535,676,Ambiguous,['2023-03-30']
536,677,Do not sell or share,['2023-03-30']
537,678,No,['2023-03-30']
538,679,Do not sell,['2023-03-30']
539,680,Do not sell or share,['2023-03-30']
540,681,No,['2023-03-30']
541,682,Ambiguous,['2023-03-30']
542,684,Privacy Choice,['2023-03-30']
543,685,Do not sell,['2023-03-30']
544,686,No,['2023-03-30']
545,687,Do not sell or share,['2023-03-30']
546,688,Ambiguous,['2023-03-30']
547,690,Do not sell,['2023-03-30']
548,691,Do not sell,['2023-03-30']
549,692,Do not sell,['2023-03-30']
550,693,Privacy Choice,['2023-03-30']
551,694,Do not sell,['2023-03-30']
552,695,No,['2023-03-30']
553,696,No,['2023-03-30']
554,698,Privacy Choice,['2023-03-30']
555,699,Ambiguous,['2023-03-30']
556,701,No,['2023-03-30']
557,702,Do not sell or share,['2023-03-30']
558,703,Do not sell or share,['2023-03-30']
559,704,Do not sell,['2023-03-30']
560,706,Do not sell,['2023-03-30']
561,707,Ambiguous,['2023-03-30']
562,708,Do not sell,['2023-03-30']
563,709,Do not sell,['2023-03-30']
564,710,Do not sell,['2023-03-30']
565,711,No,['2023-03-30']
566,712,No,['2023-03-30']
567,713,Do not sell,['2023-03-30']
568,715,Do not sell or share,['2023-03-30']
569,716,No,['2023-03-30']
570,717,Do not sell,['2023-03-30']
571,718,Do not sell,['2023-03-30']
572,719,Do not sell or share,['2023-03-30']
573,720,Do not sell or share,['2023-03-30']
574,721,Ambiguous,['2023-03-30']
575,722,Do not sell or share,['2023-03-30']
576,723,Do not sell,['2023-03-30']
577,724,No,['2023-03-30']
578,725,Opt out,['2023-03-30']
579,726,Privacy Choice,['2023-03-30']
580,727,No,['2023-03-30']
581,728,No,['2023-03-30']
582,729,No,['2023-03-30']
583,730,No,['2023-03-30']
584,731,No,['2023-03-30']
585,732,No,['2023-03-30']
586,733,Do not sell,['2023-03-30']
587,734,No,['2023-03-30']
588,735,No,['2023-03-30']
589,736,No,['2023-03-30']
590,737,Do not sell,['2023-03-30']
591,738,Do not sell or share,['2023-03-30']
592,739,Do not sell,['2023-03-30']
593,740,No,['2023-03-30']
594,741,No,['2023-03-30']
595,742,Do not sell,['2023-03-30']
596,743,No,['2023-03-30']
597,744,No,['2023-03-30']
598,745,Privacy Choice,['2023-03-30']
599,746,No,['2023-03-30']
600,747,Ambiguous,['2023-03-30']
601,749,No,['2023-03-30']
602,750,Opt out,['2023-03-30']
603,751,No,['2023-03-30']
604,752,No,['2023-03-30']
605,753,No,['2023-03-30']
606,754,No,['2023-03-30']
607,755,Ambiguous,['2023-03-30']
608,756,No,['2023-03-30']
609,757,Do not sell or share,['2023-03-30']
610,758,Do not sell,['2023-03-30']
611,759,Do not sell or share,['2023-03-30']
612,761,Do not sell or share,['2023-03-30']
613,763,Privacy Choice,['2023-03-30']
614,764,No,['2023-03-30']
615,765,No,['2023-03-30']
616,766,Do not sell,['2023-03-30']
617,767,No,['2023-03-30']
618,768,Do not sell,['2023-03-30']
619,769,Do not sell,['2023-03-30']
620,770,No,['2023-03-30']
621,771,Do not sell,['2023-03-30']
622,772,Do not sell,['2023-03-30']
623,774,Do not sell,['2023-03-30']
624,775,Do not sell,['2023-03-30']
625,776,No,['2023-03-30']
626,777,No,['2023-03-30']
627,778,No,['2023-03-30']
628,779,No,['2023-03-30']
629,780,No,['2023-03-30']
630,781,No,['2023-03-30']
631,782,No,['2023-03-30']
632,783,No,['2023-03-30']
633,784,No,['2023-03-30']
634,785,No,['2023-03-30']
635,786,Do not sell,['2023-03-30']
636,787,No,['2023-03-30']
637,788,No,['2023-03-30']
638,789,No,['2023-03-30']
639,790,Do not sell,['2023-03-30']
640,791,Do not sell or share,['2023-03-30']
641,792,Ambiguous,['2023-03-30']
642,793,No,['2023-03-30']
643,794,Privacy Choice,['2023-03-30']
644,795,Do not sell,['2023-03-30']
645,796,Do not sell or share,['2023-03-30']
646,798,Do not sell,['2023-03-30']
647,799,No,['2023-03-30']
648,800,Do not sell or share,['2023-03-30']
649,801,Do not sell,['2023-03-30']
650,802,No,['2023-03-30']
651,803,No,['2023-03-30']
652,804,Do not sell,['2023-03-30']
653,806,No,['2023-03-30']
654,807,Do not sell,['2023-03-30']
655,808,Privacy Choice,['2023-03-30']
656,809,Ambiguous,['2023-03-30']
657,810,Privacy Choice,['2023-03-30']
658,811,Ambiguous,['2023-03-30']
659,812,Do not sell,['2023-03-30']
660,813,Do not sell,['2023-03-30']
661,814,Privacy Choice,['2023-03-30']
662,815,Privacy Choice,['2023-03-30']
663,816,Ambiguous,['2023-03-30']
664,817,Privacy Choice,['2023-03-30']
665,818,Ambiguous,['2023-03-30']
666,819,Ambiguous,['2023-03-30']
667,820,Ambiguous,['2023-03-30']
668,821,Do not sell,['2023-03-30']
669,822,Privacy Choice,['2023-03-30']
670,823,Ambiguous,['2023-03-30']
671,824,Ambiguous,['2023-03-30']
672,825,Do not sell or share,['2023-03-30']
673,826,Do not sell or share,['2023-03-30']
674,827,Privacy Choice,['2023-03-30']
675,828,No,['2023-03-30']
676,829,No,['2023-03-30']
677,831,No,['2023-03-30']
678,832,No,['2023-03-30']
679,833,Do not sell,['2023-03-30']
680,834,Do not sell,['2023-03-30']
681,835,Ambiguous,['2023-03-30']
682,836,Do not sell,['2023-03-30']
683,837,Do not sell,['2023-03-30']
684,838,Do not sell,['2023-03-30']
685,839,Privacy Choice,['2023-03-30']
686,841,Privacy Choice,['2023-03-30']
687,842,Privacy Choice,['2023-03-30']
688,843,Do not sell,['2023-03-30']
689,844,Do not sell,['2023-03-30']
690,845,Do not sell or share,['2023-03-30']
691,846,No,['2023-03-30']
692,847,Do not sell,['2023-03-30']
693,848,Do not sell,['2023-03-30']
694,849,Do not sell,['2023-03-30']
695,850,Ambiguous,['2023-03-30']
696,851,No,['2023-03-30']
697,852,Privacy Choice,['2023-03-30']
698,853,No,['2023-03-30']
699,854,No,['2023-03-30']
700,855,Do not sell,['2023-03-30']
701,856,Do not sell,['2023-03-30']
702,857,Ambiguous,['2023-03-30']
703,858,Privacy Choice,['2023-03-30']
704,859,Do not sell or share,['2023-03-30']
705,860,Privacy Choice,['2023-03-30']
706,861,Privacy Choice,['2023-03-30']
707,862,Do not sell or share,['2023-03-30']
708,863,Privacy Choice,['2023-03-30']
709,864,Do not sell,['2023-03-30']
710,865,Do not sell,['2023-03-30']
711,866,Privacy Choice,['2023-03-30']
712,867,Do not sell,['2023-03-30']
713,868,Privacy Choice,['2023-03-30']
714,869,Privacy Choice,['2023-03-30']
715,870,Ambiguous,['2023-03-30']
716,871,Do not sell,['2023-03-30']
717,872,Do not sell,['2023-03-30']
718,873,No,['2023-03-30']
719,874,Privacy Choice,['2023-03-30']
720,875,No,['2023-03-30']
721,876,Do not sell or share,['2023-03-30']
722,877,No,['2023-03-30']
723,878,No,['2023-03-30']
724,879,No,['2023-03-30']
725,880,Do not sell,['2023-03-30']
726,881,No,['2023-03-30']
727,882,Opt out,['2023-03-30']
728,883,No,['2023-03-30']
729,884,No,['2023-03-30']
730,885,Do not sell,['2023-03-30']
731,886,No,['2023-03-30']
732,887,No,['2023-03-30']
733,888,Do not sell,['2023-03-30']
734,889,No,['2023-03-30']
735,890,No,['2023-03-30']
736,891,No,['2023-03-30']
737,892,No,['2023-03-30']
738,893,No,['2023-03-30']
739,894,No,['2023-03-30']
740,895,No,['2023-03-30']
741,896,Privacy Choice,['2023-03-30']
742,897,No,['2023-03-30']
743,898,No,['2023-03-30']
744,899,No,['2023-03-30']
745,900,No,['2023-03-30']
746,901,No,['2023-03-30']
747,902,No,['2023-03-30']
748,903,No,['2023-03-30']
749,904,Do not sell,['2023-03-30']
750,905,No,['2023-03-30']
751,906,No,['2023-03-30']
752,907,Do not sell,['2023-03-30']
753,908,No,['2023-03-30']
754,910,No,['2023-03-30']
755,911,No,['2023-03-30']
756,912,No,['2023-03-30']
757,913,No,['2023-03-30']
758,914,No,['2023-03-30']
759,915,No,['2023-03-30']
760,916,No,['2023-03-30']
761,917,Privacy Choice,['2023-03-30']
762,918,Privacy Choice,['2023-03-30']
763,919,Do not sell or share,['2023-03-30']
764,920,No,['2023-03-30']
765,921,Privacy Choice,['2023-03-30']
766,922,Ambiguous,['2023-03-30']
767,923,No,['2023-03-30']
768,924,Do not sell or share,['2023-03-30']
769,925,Do not sell,['2023-03-30']
770,926,Ambiguous,['2023-03-30']
771,927,Do not sell,['2023-03-30']
772,928,No,['2023-03-30']
773,929,No,['2023-03-30']
774,930,No,['2023-03-30']
775,931,No,['2023-03-30']
776,932,Privacy Choice,['2023-03-30']
777,933,Do not sell,['2023-03-30']
778,934,Do not sell or share,['2023-03-30']
779,935,No,['2023-03-30']
780,936,No,['2023-03-30']
781,937,No,['2023-03-30']
782,938,No,['2023-03-30']
783,939,Do not sell,['2023-03-30']
784,940,Do not sell,['2023-03-30']
785,941,No,['2023-03-30']
786,942,Do not sell,['2023-03-30']
787,943,Privacy Choice,['2023-03-30']
788,944,Do not sell,['2023-03-30']
789,945,No,['2023-03-30']
790,946,Do not sell,['2023-03-30']
791,947,Do not sell,['2023-03-30']
792,949,Ambiguous,['2023-03-30']
793,950,No,['2023-03-30']
794,951,No,['2023-03-30']
795,952,Do not sell or share,['2023-03-30']
796,953,No,['2023-03-30']
797,954,No,['2023-03-30']
798,955,No,['2023-03-30']
799,956,No,['2023-03-30']
800,957,Privacy Choice,['2023-03-30']
801,958,Do not sell or share,['2023-03-30']
802,959,Do not sell or share,['2023-03-30']
803,960,Do not sell or share,['2023-03-30']
804,961,No,['2023-03-30']
805,962,Ambiguous,['2023-03-30']
806,963,Ambiguous,['2023-03-30']
807,964,Do not sell,['2023-03-30']
808,965,No,['2023-03-30']
809,966,Privacy Choice,['2023-03-30']
810,967,Do not sell,['2023-03-30']
811,968,Do not sell,['2023-03-30']
812,969,Privacy Choice,['2023-03-30']
813,970,Do not sell,['2023-03-30']
814,971,Do not sell,['2023-03-30']
815,972,Privacy Choice,['2023-03-30']
816,974,Privacy Choice,['2023-03-30']
817,975,Opt out,['2023-03-30']
818,976,Privacy Choice,['2023-03-30']
819,977,Privacy Choice,['2023-03-30']
820,978,No,['2023-03-30']
821,979,Ambiguous,['2023-03-30']
822,980,Ambiguous,['2023-03-30']
823,981,Ambiguous,['2023-03-30']
824,982,Do not sell,['2023-03-30']
825,983,No,['2023-03-30']
826,984,Ambiguous,['2023-03-30']
827,985,No,['2023-03-30']
828,986,Ambiguous,['2023-03-30']
829,988,No,['2023-03-30']
830,989,No,['2023-03-30']
831,990,No,['2023-03-30']
832,992,No,['2023-03-30']
833,993,Do not sell or share,['2023-03-30']
834,994,Do not sell or share,['2023-03-30']
835,995,No,['2023-03-30']
836,996,No,['2023-03-30']
837,997,Ambiguous,['2023-03-30']
838,998,No,['2023-03-30']
839,999,Do not sell,['2023-03-30']
840,1000,No,['2023-03-30']
841,1001,No,['2023-03-30']
842,1002,No,['2023-03-30']
843,1003,No,['2023-03-30']
844,1004,No,['2023-03-30']
845,1005,Do not sell,['2023-03-30']
846,1006,Do not sell,['2023-03-30']
847,1007,No,['2023-03-30']
848,1008,No,['2023-03-30']
849,1009,No,['2023-03-30']
850,1010,No,['2023-03-30']
851,1011,No,['2023-03-30']
852,1013,No,['2023-03-30']
853,1014,No,['2023-03-30']
854,1015,No,['2023-03-30']
855,1016,Privacy Choice,['2023-03-30']
856,1017,Do not sell or share,['2023-03-30']
857,1018,Ambiguous,['2023-03-30']
858,1019,No,['2023-03-30']
859,1020,Privacy Choice,['2023-03-30']
860,1021,Do not sell or share,['2023-03-30']
861,1022,Do not sell,['2023-03-30']
862,1023,Do not sell,['2023-03-30']
863,1024,No,['2023-03-30']
864,1025,Privacy Choice,['2023-03-30']
865,1026,Do not sell,['2023-03-30']
866,1027,Ambiguous,['2023-03-30']
867,1028,Do not sell,['2023-03-30']
868,1029,Ambiguous,['2023-03-30']
869,1030,Do not sell or share,['2023-03-30']
870,1032,Privacy Choice,['2023-03-30']
871,1033,No,['2023-03-30']
872,1034,No,['2023-03-30']
873,1035,No,['2023-03-30']
874,1036,No,['2023-03-30']
875,1037,No,['2023-03-30']
876,1038,No,['2023-03-30']
877,1039,No,['2023-03-30']
878,1040,No,['2023-03-30']
879,1041,Do not sell or share,['2023-03-30']
880,1042,No,['2023-03-30']
881,1043,No,['2023-03-30']
882,1044,No,['2023-03-30']
883,1045,Privacy Choice,['2023-03-30']
884,1046,Do not sell or share,['2023-03-30']
885,1047,No,['2023-03-30']
886,1048,No,['2023-03-30']
887,1049,Ambiguous,['2023-03-30']
888,1050,No,['2023-03-30']
889,1051,No,['2023-03-30']
890,1052,No,['2023-03-30']
891,1053,No,['2023-03-30']
892,1055,No,['2023-03-30']
893,1056,No,['2023-03-30']
894,1057,No,['2023-03-30']
895,1058,No,['2023-03-30']
896,1059,Ambiguous,['2023-03-30']
897,1060,No,['2023-03-30']
898,1061,Ambiguous,['2023-03-30']
899,1062,No,['2023-03-30']
900,1063,Ambiguous,['2023-03-30']
901,1064,No,['2023-03-30']
902,1065,No,['2023-03-30']
903,1066,Do not sell,['2023-03-30']
904,1067,No,['2023-03-30']
905,1068,No,['2023-03-30']
906,1069,No,['2023-03-30']
907,1070,No,['2023-03-30']
908,1071,No,['2023-03-30']
909,1072,No,['2023-03-30']
910,1073,No,['2023-03-30']
911,1074,No,['2023-03-30']
912,1075,No,['2023-03-30']
913,1076,No,['2023-03-30']
914,1077,Do not sell,['2023-03-30']
915,1078,No,['2023-03-30']
916,1079,No,['2023-03-30']
917,1080,No,['2023-03-30']
918,1081,No,['2023-03-30']
919,1082,No,['2023-03-30']
920,1083,No,['2023-03-30']
921,1084,Do not sell,['2023-03-30']
922,1085,No,['2023-03-30']
923,1086,Do not sell or share,['2023-03-30']
924,1087,Privacy Choice,['2023-03-30']
925,1088,No,['2023-03-30']
926,1089,Do not sell,['2023-03-30']
