,Index,Text,Dates
547,569,No,"['2023-02-16', '2023-02-21']"
548,570,No,"['2023-02-16', '2023-02-21']"
549,571,Do not sell,"['2023-02-16', '2023-02-21']"
550,572,Do not sell or share,"['2023-02-16', '2023-02-21']"
551,573,No,"['2023-02-16', '2023-02-21']"
552,574,No,"['2023-02-16', '2023-02-21']"
553,575,No,"['2023-02-16', '2023-02-21']"
554,576,Do not sell,"['2023-02-16', '2023-02-21']"
555,577,No,"['2023-02-16', '2023-02-21']"
556,578,Do not sell,"['2023-02-16', '2023-02-21']"
557,579,Do not sell or share,"['2023-02-16', '2023-02-21']"
558,580,Do not sell,"['2023-02-16', '2023-02-21']"
559,581,No,['2023-02-16']
560,583,Do not sell,"['2023-02-16', '2023-02-21']"
561,584,No,"['2023-02-16', '2023-02-21']"
562,585,Ambiguous,"['2023-02-16', '2023-02-21']"
563,586,No,"['2023-02-16', '2023-02-21']"
564,587,No,"['2023-02-16', '2023-02-21']"
565,588,No,"['2023-02-16', '2023-02-21']"
566,590,No,"['2023-02-16', '2023-02-21']"
567,591,Do not sell,"['2023-02-16', '2023-02-21']"
568,592,No,"['2023-02-16', '2023-02-21']"
569,593,Do not sell or share,"['2023-02-16', '2023-02-21']"
570,594,Do not sell or share,"['2023-02-16', '2023-02-21']"
571,595,No,"['2023-02-16', '2023-02-21']"
572,596,Do not sell,"['2023-02-16', '2023-02-21']"
573,597,Do not sell or share,"['2023-02-16', '2023-02-21']"
574,598,Do not sell or share,"['2023-02-16', '2023-02-21']"
575,599,Do not sell or share,"['2023-02-16', '2023-02-21']"
576,600,No,"['2023-02-16', '2023-02-21']"
577,601,No,['2023-02-21']
578,602,Do not sell or share,"['2023-02-16', '2023-02-21']"
579,603,Do not sell,"['2023-02-16', '2023-02-21']"
580,604,No,"['2023-02-16', '2023-02-21']"
581,605,No,"['2023-02-16', '2023-02-21']"
582,606,No,"['2023-02-16', '2023-02-21']"
583,607,No,"['2023-02-16', '2023-02-21']"
584,608,No,['2023-02-21']
585,609,No,['2023-02-21']
586,611,No,"['2023-02-16', '2023-02-21']"
587,612,No,['2023-02-21']
588,613,Do not sell,['2023-02-21']
589,614,No,"['2023-02-16', '2023-02-21']"
590,615,No,"['2023-02-16', '2023-02-21']"
591,616,No,"['2023-02-16', '2023-02-21']"
592,617,No,"['2023-02-16', '2023-02-21']"
593,618,No,"['2023-02-16', '2023-02-21']"
594,619,No,"['2023-02-16', '2023-02-21']"
595,620,No,"['2023-02-16', '2023-02-21']"
596,622,Do not sell,"['2023-02-16', '2023-02-21']"
597,623,No,"['2023-02-16', '2023-02-21']"
598,624,No,"['2023-02-16', '2023-02-21']"
599,625,No,"['2023-02-16', '2023-02-21']"
600,626,No,['2023-02-21']
601,627,Do not sell,"['2023-02-16', '2023-02-21']"
602,628,Do not sell,"['2023-02-16', '2023-02-21']"
603,629,Do not sell or share,"['2023-02-16', '2023-02-21']"
604,630,No,"['2023-02-16', '2023-02-21']"
605,631,Do not sell,"['2023-02-16', '2023-02-21']"
606,632,Do not sell,"['2023-02-16', '2023-02-21']"
607,633,No,"['2023-02-16', '2023-02-21']"
608,634,No,"['2023-02-16', '2023-02-21']"
609,635,Do not sell or share,"['2023-02-16', '2023-02-21']"
610,636,Do not sell or share,"['2023-02-16', '2023-02-21']"
611,637,No,"['2023-02-16', '2023-02-21']"
612,638,No,"['2023-02-16', '2023-02-21']"
613,639,No,"['2023-02-16', '2023-02-21']"
614,640,No,"['2023-02-16', '2023-02-21']"
615,641,No,"['2023-02-16', '2023-02-21']"
616,642,No,"['2023-02-16', '2023-02-21']"
617,643,No,"['2023-02-16', '2023-02-21']"
618,644,No,"['2023-02-16', '2023-02-21']"
619,645,No,"['2023-02-16', '2023-02-21']"
620,646,No,"['2023-02-16', '2023-02-21']"
621,647,Do not sell or share,['2023-02-16']
622,648,No,['2023-02-21']
623,649,No,"['2023-02-16', '2023-02-21']"
624,650,No,"['2023-02-16', '2023-02-21']"
625,651,No,"['2023-02-16', '2023-02-21']"
626,652,No,"['2023-02-16', '2023-02-21']"
627,653,No,"['2023-02-16', '2023-02-21']"
628,654,No,"['2023-02-16', '2023-02-21']"
629,655,No,"['2023-02-16', '2023-02-21']"
630,656,Do not sell,"['2023-02-16', '2023-02-21']"
631,657,No,"['2023-02-16', '2023-02-21']"
632,658,No,"['2023-02-16', '2023-02-21']"
633,659,No,"['2023-02-16', '2023-02-21']"
634,660,No,"['2023-02-16', '2023-02-21']"
635,661,No,"['2023-02-16', '2023-02-21']"
636,662,No,"['2023-02-16', '2023-02-21']"
637,663,No,"['2023-02-16', '2023-02-21']"
638,664,Do not sell or share,"['2023-02-16', '2023-02-21']"
639,666,Do not sell or share,"['2023-02-16', '2023-02-21']"
640,667,No,"['2023-02-16', '2023-02-21']"
641,668,Ambiguous,"['2023-02-16', '2023-02-21']"
642,669,No,['2023-02-21']
643,670,Do not sell or share,"['2023-02-16', '2023-02-21']"
644,671,Do not sell,['2023-02-16']
645,672,No,"['2023-02-16', '2023-02-21']"
646,674,Do not sell,['2023-02-21']
647,675,Do not sell or share,['2023-02-21']
648,676,Do not sell,['2023-02-21']
649,677,Do not sell or share,['2023-02-21']
650,678,No,['2023-02-21']
651,679,Do not sell,['2023-02-21']
652,680,Do not sell or share,['2023-02-21']
653,681,No,['2023-02-21']
654,682,No,['2023-02-21']
655,685,No,['2023-02-21']
656,686,No,['2023-02-21']
657,687,Do not sell or share,['2023-02-21']
658,688,Do not sell,['2023-02-21']
659,689,Do not sell or share,['2023-02-21']
660,690,No,['2023-02-21']
661,691,Do not sell,['2023-02-21']
662,692,Do not sell,['2023-02-21']
663,693,No,['2023-02-21']
664,694,Do not sell,['2023-02-21']
665,695,No,['2023-02-21']
666,696,No,['2023-02-21']
667,698,No,['2023-02-21']
668,699,No,['2023-02-21']
669,700,Do not sell or share,['2023-02-21']
670,701,No,['2023-02-21']
671,702,Do not sell or share,['2023-02-21']
672,703,Do not sell or share,['2023-02-21']
673,704,Do not sell,['2023-02-21']
674,705,No,['2023-02-21']
675,706,Do not sell,['2023-02-21']
676,707,No,['2023-02-21']
677,708,Do not sell,['2023-02-21']
678,709,Do not sell,['2023-02-21']
679,710,Do not sell,['2023-02-21']
680,711,No,['2023-02-21']
681,712,No,['2023-02-21']
682,713,No,['2023-02-21']
683,714,No,['2023-02-21']
684,715,Do not sell,['2023-02-21']
685,716,No,['2023-02-21']
686,717,Do not sell,['2023-02-21']
687,718,Do not sell,['2023-02-21']
688,719,Do not sell,['2023-02-21']
689,720,Do not sell or share,['2023-02-21']
690,721,Do not sell,['2023-02-21']
691,722,Do not sell or share,['2023-02-21']
692,723,Do not sell,['2023-02-21']
693,724,No,['2023-02-21']
694,725,No,['2023-02-21']
695,726,No,['2023-02-21']
696,727,No,['2023-02-21']
697,728,No,['2023-02-21']
698,729,No,['2023-02-21']
699,730,No,['2023-02-21']
700,731,No,['2023-02-21']
701,732,No,['2023-02-21']
702,733,Do not sell,['2023-02-21']
703,734,No,['2023-02-21']
704,735,No,['2023-02-21']
705,736,No,['2023-02-21']
706,737,Do not sell,['2023-02-21']
707,738,Do not sell or share,['2023-02-21']
708,739,Do not sell,['2023-02-21']
709,740,No,['2023-02-21']
710,741,No,['2023-02-21']
711,742,Do not sell,['2023-02-21']
712,743,No,['2023-02-21']
713,744,No,['2023-02-21']
714,745,No,['2023-02-21']
715,746,No,['2023-02-21']
716,747,No,['2023-02-21']
717,748,No,['2023-02-21']
718,749,No,['2023-02-21']
719,750,No,['2023-02-21']
720,751,No,['2023-02-21']
721,752,No,['2023-02-21']
722,753,No,['2023-02-21']
723,754,No,['2023-02-21']
724,755,Do not sell or share,['2023-02-21']
725,756,No,['2023-02-21']
726,757,Do not sell or share,['2023-02-21']
727,758,Do not sell,['2023-02-21']
728,759,Do not sell or share,['2023-02-21']
729,761,Do not sell,['2023-02-21']
730,762,Do not sell or share,['2023-02-21']
731,763,No,['2023-02-21']
732,764,No,['2023-02-21']
733,765,No,['2023-02-21']
734,766,Do not sell,['2023-02-21']
735,767,No,['2023-02-21']
736,768,Do not sell,['2023-02-21']
737,769,Do not sell,['2023-02-21']
738,770,No,['2023-02-21']
739,771,Do not sell,['2023-02-21']
740,772,Do not sell,['2023-02-21']
741,773,Do not sell,['2023-02-21']
742,774,Do not sell,['2023-02-21']
743,775,Do not sell,['2023-02-21']
744,776,No,['2023-02-21']
745,777,No,['2023-02-21']
746,778,No,['2023-02-21']
747,779,No,['2023-02-21']
748,780,No,['2023-02-21']
749,781,No,['2023-02-21']
750,782,No,['2023-02-21']
751,783,No,['2023-02-21']
752,784,No,['2023-02-21']
753,785,No,['2023-02-21']
754,786,Do not sell,['2023-02-21']
755,787,No,['2023-02-21']
756,788,No,['2023-02-21']
757,789,No,['2023-02-21']
758,791,Do not sell or share,['2023-02-21']
759,792,Do not sell or share,['2023-02-21']
760,794,No,['2023-02-21']
761,795,Do not sell,['2023-02-21']
762,796,Do not sell or share,['2023-02-21']
763,797,No,['2023-02-21']
764,798,Do not sell,['2023-02-21']
765,799,No,['2023-02-21']
766,800,Do not sell or share,['2023-02-21']
767,801,No,['2023-02-21']
768,802,No,['2023-02-21']
769,803,No,['2023-02-21']
770,804,Do not sell,['2023-02-21']
771,805,No,['2023-02-21']
772,806,No,['2023-02-21']
773,807,No,['2023-02-21']
774,808,No,['2023-02-21']
775,809,No,['2023-02-21']
776,810,No,['2023-02-21']
777,811,No,['2023-02-21']
778,812,Do not sell,['2023-02-21']
779,813,Do not sell,['2023-02-21']
780,814,No,['2023-02-21']
781,815,No,['2023-02-21']
782,816,Do not sell,['2023-02-21']
783,817,No,['2023-02-21']
784,818,No,['2023-02-21']
785,819,No,['2023-02-21']
786,820,Do not sell or share,['2023-02-21']
787,821,Do not sell,['2023-02-21']
788,822,No,['2023-02-21']
789,823,Do not sell or share,['2023-02-21']
790,824,Do not sell or share,['2023-02-21']
791,825,Do not sell or share,['2023-02-21']
792,826,Do not sell or share,['2023-02-21']
793,827,No,['2023-02-21']
794,828,No,['2023-02-21']
795,831,No,['2023-02-21']
796,832,No,['2023-02-21']
797,833,Do not sell,['2023-02-21']
798,834,Do not sell,['2023-02-21']
799,835,Ambiguous,['2023-02-21']
800,836,Do not sell,['2023-02-21']
801,837,Do not sell,['2023-02-21']
802,838,Do not sell,['2023-02-21']
803,839,No,['2023-02-21']
804,840,No,['2023-02-21']
805,841,No,['2023-02-21']
806,842,No,['2023-02-21']
807,843,No,['2023-02-21']
808,844,Do not sell,['2023-02-21']
809,845,Do not sell or share,['2023-02-21']
810,846,No,['2023-02-21']
811,847,Do not sell,['2023-02-21']
812,848,Do not sell,['2023-02-21']
813,849,No,['2023-02-21']
814,850,Do not sell or share,['2023-02-21']
815,851,No,['2023-02-21']
816,852,No,['2023-02-21']
817,853,No,['2023-02-21']
818,854,No,['2023-02-21']
819,855,Do not sell,['2023-02-21']
820,856,No,['2023-02-21']
821,857,Do not sell or share,['2023-02-21']
822,858,No,['2023-02-21']
823,859,Do not sell or share,['2023-02-21']
824,860,No,['2023-02-21']
825,861,No,['2023-02-21']
826,862,Do not sell or share,['2023-02-21']
827,863,No,['2023-02-21']
828,864,Do not sell,['2023-02-21']
829,865,Do not sell,['2023-02-21']
830,866,No,['2023-02-21']
831,867,No,['2023-02-21']
832,868,No,['2023-02-21']
833,869,No,['2023-02-21']
834,870,No,['2023-02-21']
835,871,Do not sell,['2023-02-21']
836,872,Do not sell,['2023-02-21']
837,873,No,['2023-02-21']
838,874,No,['2023-02-21']
839,875,No,['2023-02-21']
840,876,Do not sell or share,['2023-02-21']
841,877,No,['2023-02-21']
842,878,No,['2023-02-21']
843,879,No,['2023-02-21']
844,880,Do not sell,['2023-02-21']
845,881,No,['2023-02-21']
846,882,No,['2023-02-21']
847,883,No,['2023-02-21']
848,884,No,['2023-02-21']
849,885,Do not sell,['2023-02-21']
850,886,No,['2023-02-21']
851,887,No,['2023-02-21']
852,888,Do not sell,['2023-02-21']
853,889,No,['2023-02-21']
854,890,No,['2023-02-21']
855,891,No,['2023-02-21']
856,892,Do not sell,['2023-02-21']
857,893,No,['2023-02-21']
858,894,No,['2023-02-21']
859,895,No,['2023-02-21']
860,896,No,['2023-02-21']
861,897,No,['2023-02-21']
862,898,Ambiguous,['2023-02-21']
863,899,Ambiguous,['2023-02-21']
864,900,No,['2023-02-21']
865,901,No,['2023-02-21']
866,902,No,['2023-02-21']
867,903,No,['2023-02-21']
868,904,Do not sell,['2023-02-21']
869,905,No,['2023-02-21']
870,906,No,['2023-02-21']
871,907,No,['2023-02-21']
872,908,No,['2023-02-21']
873,909,No,['2023-02-21']
874,910,No,['2023-02-21']
875,911,No,['2023-02-21']
876,912,No,['2023-02-21']
877,913,No,['2023-02-21']
878,914,No,['2023-02-21']
879,915,No,['2023-02-21']
880,916,No,['2023-02-21']
881,917,No,['2023-02-21']
882,918,No,['2023-02-21']
883,919,Do not sell or share,['2023-02-21']
884,920,Ambiguous,['2023-02-21']
885,921,No,['2023-02-21']
886,922,No,['2023-02-21']
887,923,No,['2023-02-21']
888,924,Do not sell or share,['2023-02-21']
889,925,Do not sell,['2023-02-21']
890,926,Do not sell or share,['2023-02-21']
891,927,No,['2023-02-21']
892,928,No,['2023-02-21']
893,929,No,['2023-02-21']
894,930,No,['2023-02-21']
895,931,No,['2023-02-21']
896,932,No,['2023-02-21']
897,933,Do not sell,['2023-02-21']
898,934,Do not sell or share,['2023-02-21']
899,935,No,['2023-02-21']
900,936,No,['2023-02-21']
901,937,No,['2023-02-21']
902,938,No,['2023-02-21']
903,939,Do not sell,['2023-02-21']
904,940,Do not sell,['2023-02-21']
905,941,No,['2023-02-21']
906,942,Do not sell,['2023-02-21']
907,943,No,['2023-02-21']
908,944,Do not sell,['2023-02-21']
909,945,No,['2023-02-21']
910,946,No,['2023-02-21']
911,947,Do not sell,['2023-02-21']
912,949,Ambiguous,['2023-02-21']
913,950,No,['2023-02-21']
914,951,No,['2023-02-21']
915,952,No,['2023-02-21']
916,953,No,['2023-02-21']
917,954,No,['2023-02-21']
918,955,No,['2023-02-21']
919,956,No,['2023-02-21']
920,957,No,['2023-02-21']
921,958,No,['2023-02-21']
922,959,Do not sell or share,['2023-02-21']
923,960,No,['2023-02-21']
924,961,Ambiguous,['2023-02-21']
925,962,Do not sell,['2023-02-21']
926,963,No,['2023-02-21']
927,964,No,['2023-02-21']
928,966,No,['2023-02-21']
929,967,No,['2023-02-21']
930,968,No,['2023-02-21']
931,969,No,['2023-02-21']
932,970,No,['2023-02-21']
933,971,Do not sell,['2023-02-21']
934,972,No,['2023-02-21']
935,973,Do not sell,['2023-02-21']
936,974,No,['2023-02-21']
937,975,No,['2023-02-21']
938,976,No,['2023-02-21']
939,977,No,['2023-02-21']
940,979,No,['2023-02-21']
941,980,No,['2023-02-21']
942,981,No,['2023-02-21']
943,982,Do not sell,['2023-02-21']
944,983,No,['2023-02-21']
945,984,No,['2023-02-21']
946,985,No,['2023-02-21']
947,986,No,['2023-02-21']
948,988,No,['2023-02-21']
949,989,No,['2023-02-21']
950,990,No,['2023-02-21']
951,991,Do not sell,['2023-02-21']
952,992,No,['2023-02-21']
953,993,Do not sell or share,['2023-02-21']
954,994,Do not sell or share,['2023-02-21']
955,995,No,['2023-02-21']
956,996,No,['2023-02-21']
957,997,No,['2023-02-21']
958,998,No,['2023-02-21']
959,999,Do not sell,['2023-02-21']
960,1000,No,['2023-02-21']
961,1001,No,['2023-02-21']
962,1002,No,['2023-02-21']
963,1003,No,['2023-02-21']
964,1004,No,['2023-02-21']
965,1005,No,['2023-02-21']
966,1006,No,['2023-02-21']
967,1007,No,['2023-02-21']
968,1008,No,['2023-02-21']
969,1009,No,['2023-02-21']
970,1010,No,['2023-02-21']
971,1011,No,['2023-02-21']
972,1012,No,['2023-02-21']
973,1013,No,['2023-02-21']
974,1014,No,['2023-02-21']
975,1016,Do not sell,['2023-02-21']
976,1017,No,['2023-02-21']
977,1018,Do not sell,['2023-02-21']
978,1019,No,['2023-02-21']
979,1020,No,['2023-02-21']
980,1021,No,['2023-02-21']
981,1022,Do not sell,['2023-02-21']
982,1023,No,['2023-02-21']
983,1024,No,['2023-02-21']
984,1025,No,['2023-02-21']
985,1026,Do not sell,['2023-02-21']
986,1027,Do not sell or share,['2023-02-21']
987,1028,Do not sell,['2023-02-21']
988,1029,Do not sell,['2023-02-21']
989,1030,No,['2023-02-21']
990,1032,No,['2023-02-21']
991,1033,No,['2023-02-21']
992,1034,No,['2023-02-21']
993,1035,No,['2023-02-21']
994,1036,No,['2023-02-21']
995,1037,No,['2023-02-21']
996,1038,No,['2023-02-21']
997,1039,No,['2023-02-21']
998,1040,No,['2023-02-21']
999,1041,Do not sell or share,['2023-02-21']
1000,1042,No,['2023-02-21']
1001,1043,No,['2023-02-21']
1002,1044,No,['2023-02-21']
1003,1045,No,['2023-02-21']
1004,1046,Do not sell or share,['2023-02-21']
1005,1047,No,['2023-02-21']
1006,1048,No,['2023-02-21']
1007,1049,No,['2023-02-21']
1008,1050,No,['2023-02-21']
1009,1051,No,['2023-02-21']
1010,1052,No,['2023-02-21']
1011,1053,No,['2023-02-21']
1012,1054,No,['2023-02-21']
1013,1055,No,['2023-02-21']
1014,1056,No,['2023-02-21']
1015,1057,No,['2023-02-21']
1016,1058,No,['2023-02-21']
1017,1059,Do not sell,['2023-02-21']
1018,1060,No,['2023-02-21']
1019,1061,Do not sell,['2023-02-21']
1020,1062,No,['2023-02-21']
1021,1063,Ambiguous,['2023-02-21']
1022,1064,No,['2023-02-21']
1023,1065,No,['2023-02-21']
1024,1066,Do not sell,['2023-02-21']
1025,1067,No,['2023-02-21']
1026,1068,No,['2023-02-21']
1027,1069,No,['2023-02-21']
1028,1070,No,['2023-02-21']
1029,1071,No,['2023-02-21']
1030,1072,No,['2023-02-21']
1031,1073,No,['2023-02-21']
1032,1074,Ambiguous,['2023-02-21']
1033,1075,No,['2023-02-21']
1034,1076,No,['2023-02-21']
1035,1077,Do not sell,['2023-02-21']
1036,1078,No,['2023-02-21']
1037,1079,No,['2023-02-21']
1038,1080,No,['2023-02-21']
1039,1081,No,['2023-02-21']
1040,1082,No,['2023-02-21']
1041,1083,No,['2023-02-21']
1042,1084,Do not sell,['2023-02-21']
1043,1085,No,['2023-02-21']
1044,1086,Do not sell or share,['2023-02-21']
1045,1087,No,['2023-02-21']
1046,1088,No,['2023-02-21']
1047,1089,Do not sell,['2023-02-21']
