,Unnamed: 0,url,Index,2023-02-20 Selenium,2023-01-30 Selenium,2023-01-05 Selenium,2023-01-17 Selenium,2023-02-10 Selenium,2023-02-07 Selenium,2023-01-13 Selenium
825,825,https://www.horoscope.com/us/horoscopes/general/horoscope-general-daily-today.aspx?sign=1,380,Do Not Sell My Info,Do Not Sell My Info,yes,Do Not Sell My Info,Do Not Sell My Info,,Do Not Sell My Info
827,827,https://www.astrology.com/us/home.aspx,382,DO NOT SELL MY INFO,DO NOT SELL MY INFO,yes,DO NOT SELL MY INFO,DO NOT SELL MY INFO,Do Not Sell My Personal Information request,DO NOT SELL MY INFO
828,828,https://www.astrologyanswers.com/,383,,,no,,,,
829,829,https://www.ganeshaspeaks.com/,384,,,yes,,,,
830,830,https://cafeastrology.com/,385,,,yes,,,Do not sell or share my personal information,
831,831,https://www.universetoday.com/,386,,,no,,,Do Not Sell or Share My Personal Data,
832,832,https://www.tarot.com/,387,Do Not Sell My Personal Information,,no,,Do Not Sell My Personal Information,,
833,833,https://www.astro.com/horoscope,388,,,no,,,,
834,834,http://astrosage.com/,389,,,yes,,,,
835,835,https://www.esa.int/,390,,,no,,,,
836,836,https://astrostyle.com/,391,,,yes,,,,
837,837,https://hubblesite.org/,392,,,yes,,,,
838,838,https://www.jpl.nasa.gov/,393,,,no,,,Do Not Sell My Personal Information – CA Residents Only,
839,839,https://windows2universe.org/,394,,,yes,,,,
840,840,https://www.sunsigns.com/,395,Do Not Sell My Info,Do Not Sell My Info,yes,Do Not Sell My Info,Do Not Sell My Info,Do Not Sell My Personal Information,Do Not Sell My Info
841,841,https://earthsky.org/,396,Do not sell or share my personal information.,Do not sell or share my personal information.,yes,Do not sell or share my personal information.,Do not sell or share my personal information.,Do Not Sell My Info,Do not sell or share my personal information.
842,842,https://futurescopes.com/,397,,,yes,,,Do Not Sell My Personal Info,
843,843,https://apod.nasa.gov/apod/astropix.html,398,,,no,,,,
844,844,https://www.zonealarm.com/,643,,,no,,,,
845,845,https://www.sophos.com/en-us,644,,,no,,,,
846,846,https://www.trendmicro.com/en_us/business.html,645,,,no,,,,
847,847,https://www.microsoft.com/en-us/?ql=3,646,,,no,,,,
848,848,https://www.adobe.com/,647,Do not sell or share my personal information,Do not sell or share my personal information,yes,Do not sell or share my personal information,Do not sell or share my personal information,,Do not sell or share my personal information
849,849,https://github.com/,648,,,no,,,,
850,850,https://open.spotify.com/,649,,,no,,,Do Not Sell My Personal Information,
851,851,https://www.utorrent.com/,650,,,no,,,,
852,852,https://en.softonic.com/,651,,,no,,,,
853,853,https://en.uptodown.com/mac,652,,,no,,,,
854,854,https://www.mozilla.org/en-US/,653,,,no,,,Do Not Sell My Personal Information,
855,855,https://www.intuit.com/,654,,,no,,,,
856,856,https://steamcommunity.com/,655,,,no,,,,
857,857,https://www.oracle.com/,656,Do Not Sell My Info,Do Not Sell My Info,yes,Do Not Sell My Info,Do Not Sell My Info,Do Not Sell My Personal Information,Do Not Sell My Info
858,858,https://sourceforge.net/,657,,,yes,,,,
859,859,https://www.microsoft.com/en-us/microsoft-365?ms.url=office365com&rtc=1,658,,,no,,,Do Not Sell My Personal Information,
860,860,https://filehippo.com/,659,,,no,,,,
861,861,https://evernote.com/,660,,,no,,,,
862,862,https://prezi.com/,661,,,no,,,Do Not Sell My Personal Information,
863,863,https://qiita.com/,662,,,no,,,,
864,864,https://telegram.org/,663,,,no,,,Do Not Sell or Share My Personal Information,
865,865,https://www.cnet.com/,664,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
866,866,https://www.tomshardware.com/,665,Do not sell my info,Do not sell my info,yes,Do not sell my info,Do not sell my info,Do Not Sell My Personal Information,Do not sell my info
867,867,https://www.theverge.com/,666,DO NOT SELL OR SHARE MY PERSONAL INFO,DO NOT SELL OR SHARE MY PERSONAL INFO,yes,DO NOT SELL OR SHARE MY PERSONAL INFO,DO NOT SELL OR SHARE MY PERSONAL INFO,,DO NOT SELL OR SHARE MY PERSONAL INFO
868,868,https://www.gsmarena.com/,667,,,no,,,Do Not Sell or Share My Personal Information,
869,869,https://www.pcmag.com/,668,"Do Not Sell My Personal Information
(Opens in a new window)","Do Not Sell My Personal Information
(Opens in a new window)",yes,"Do Not Sell My Personal Information
(Opens in a new window)","Do Not Sell My Personal Information
(Opens in a new window)",,"Do Not Sell My Personal Information
(Opens in a new window)"
870,870,https://www.engadget.com/,669,,,no,,,,
871,871,https://www.digitaltrends.com/,670,Do Not Sell or Share My Information,Do Not Sell or Share My Information,yes,Do Not Sell or Share My Information,Do Not Sell or Share My Information,,Do Not Sell or Share My Information
872,872,https://www.imore.com/,671,Do not sell my info,Do not sell my info,yes,Do not sell my info,Do not sell my info,,Do not sell my info
873,873,https://www.wired.com/,672,,,yes,,,,
874,874,https://www.tomsguide.com/,673,Do not sell my info,Do not sell my info,yes,Do not sell my info,Do not sell my info,,Do not sell my info
875,875,https://www.pcworld.com/,674,,,yes,,,Do Not Sell My Personal Information,
876,876,https://www.consumerreports.org/,675,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
877,877,https://www.techadvisor.com/,676,,,yes,,,,
878,878,https://www.toptenreviews.com/,677,Do not sell my info,Do not sell my info,yes,Do not sell my info,Do not sell my info,,Do not sell my info
879,879,https://www.dpreview.com/,678,,,no,,,,
880,880,https://www.zdnet.com/,679,,,yes,,,,
881,881,https://www.vox.com/recode,680,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info,yes,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info,Do not sell or share my personal information.,Do Not Sell or Share My Personal Info
882,882,https://boingboing.net/,681,Do Not Sell My Data,,yes,Do Not Sell My Data,Do Not Sell My Data,,
883,883,https://www.sammobile.com/,682,,,no,,,Privacy / Do not sell my personal info,
884,884,https://www.nordstrom.com/,683,,,no,,,,
885,885,https://www.nike.com/,684,,,no,,,Do not sell my personal information,
886,886,https://www.asos.com/,685,,,no,,,Do Not Sell My Info,
887,887,https://www.zappos.com/,686,,,no,,,Do Not Sell My Personal Information,
888,888,https://www2.hm.com/en_us/index.html,687,Do Not Sell Or Share My Personal Data,,yes,Do Not Sell Or Share My Personal Data,Do Not Sell Or Share My Personal Data,,Do Not Sell Or Share My Personal Data
889,889,https://www.victoriassecret.com/us/,688,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell My Personal Information,Do Not Sell or Share My Personal Information
890,890,https://www.footlocker.com/,689,(Calif.) Do Not Sell or Share my Personal Information,(Calif.) Do Not Sell or Share my Personal Information,yes,Do Not Sell or Share my Personal Information,,,Do Not Sell or Share my Personal Information
891,891,https://www.forever21.com/,690,Do Not Sell My Info,,no,,Do Not Sell My Info,,
892,892,https://www.gap.com/,691,,,yes,,,,
893,893,https://www.zara.com/us/en/woman-new-in-l1180.html?v1=2111785&page=8,692,,,yes,,,,
894,894,https://www.womanwithin.com/,693,,,yes,,,,
895,895,https://www.urbanoutfitters.com/,694,Do Not Sell My Info,,no,Do Not Sell My Info,Do Not Sell My Info,,
896,896,https://www.6pm.com/,695,,,no,,,,
897,897,https://ninewest.com/,696,,,no,,,Do Not Sell or Share My Personal Data,
898,898,https://www.ssense.com/?utm_source=polyvore.com&utm_medium=redirect&utm_campaign=301_Redirect,697,,,no,,,,
899,899,https://www.flightclub.com/,698,,,no,,,,
900,900,https://www.llbean.com/,699,,,no,,,,
901,901,https://www.ae.com/us/en,700,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
902,902,https://www.myntra.com/,701,,,no,,,,
903,903,https://www.zulily.com/,702,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
905,905,https://www.ralphlauren.com/,704,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell My Personal Information
906,906,https://www.louisvuitton.com/dispatch,705,,,no,,,,
907,907,https://www.zales.com/,706,,,no,,,AdChoices / Do Not Sell My Info,
908,908,https://www.thenorthface.com/en-us?_sr=1,707,,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,,Do Not Sell or Share My Personal Information,Do Not Sell My Personal Information
909,909,https://www.kay.com/,708,,,no,,,Privacy / Do not sell my personal info,
910,910,https://www.fossil.com/en-us/,709,Do Not Sell My Info,Do Not Sell My Info,yes,Do Not Sell My Info,Do Not Sell My Info,,Do Not Sell My Info
911,911,https://www.toryburch.com/en-us/,710,,,yes,,,,
912,912,https://www.helzberg.com/,711,,,no,,,Do Not Sell My Personal Information,
913,913,https://www.bluenile.com/,712,,,no,,,,
914,914,https://www.swarovski.com/en-US/,713,,,no,,,,
915,915,https://www.gucci.com/us/en/,714,,,no,,,,
916,916,https://www.katespade.com/,715,,,yes,,,,
917,917,https://www.ashford.com/,716,,,no,,,,
918,918,https://www.coach.com/,717,,,yes,,,,DO NOT SELL MY PERSONAL INFO
919,919,https://www.jared.com/,718,,,yes,Do Not Sell My Information,,,Do Not Sell My Information
920,920,https://www.tiffany.com/,719,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
921,921,https://www.glassesusa.com/,720,Do Not Sell or Share My Personal Information,,no,,Do Not Sell or Share My Personal Information,,
922,922,https://www.victoriassecret.com/us/,721,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
923,923,https://www.yandy.com/,722,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,no,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
924,924,https://www.venus.com/,723,CALIFORNIA - DO NOT SELL MY PERSONAL INFO,CALIFORNIA - DO NOT SELL MY PERSONAL INFO,yes,CALIFORNIA - DO NOT SELL MY PERSONAL INFO,CALIFORNIA - DO NOT SELL MY PERSONAL INFO,,CALIFORNIA - DO NOT SELL MY PERSONAL INFO
925,925,https://www.herroom.com/,724,,,no,,,,
926,926,https://www.fredericks.com/,725,,,no,,,,
927,927,https://www.soma.com/store/,726,,,yes,,,Do Not Sell My Personal Information,
928,928,https://www.leonisa.com/en/,727,,,no,,,,
929,929,https://www.zivame.com/,728,,,no,,,Do Not Sell or Share My Personal Info,
930,930,https://www.lingeriediva.com/,729,,,no,,,,
931,931,https://www.lasenza.com/,730,,,no,,,,
932,932,https://www.forplaycatalog.com/,731,,,no,,,,
933,933,https://www.brastop.com/,732,,,no,,,,
934,934,https://www.3wishes.com/,733,Do not sell my personal information,Do not sell my personal information,yes,Do not sell my personal information,Do not sell my personal information,,Do not sell my personal information
935,935,https://www.secretsinlace.com/,734,,,no,,,,
936,936,https://www.journelle.com/,735,,,no,,,Do Not Sell My Personal Information,
937,937,https://www.bravissimo.com/,736,,,no,,,,
938,938,https://trashy.com/,737,Do not sell my personal information,Do not sell my personal information,yes,Do not sell my personal information,Do not sell my personal information,,Do not sell my personal information
939,939,https://www.josbank.com/?utm_source=&account_id=582&brand=JAB&source=google&campaign=647557330&campaign_type=Brand&adgroup_id=132061103017&keyword=kwd-501326182752&ad_id=619412024628&match_type=e&channel=SEM&utm_id=go_cmp-647557330_adg-132061103017_ad-619412024628_kwd-501326182752_dev-c_ext-_prd-_mca-_sig-CjwKCAjwh4ObBhAzEiwAHzZYU9Kl1sBYAYwoN_GfPdktdbIO2sP4fIx4-VWMlGG28eeIY8WhZ9zBYhoCcTMQAvD_BwE&gclid=CjwKCAjwh4ObBhAzEiwAHzZYU9Kl1sBYAYwoN_GfPdktdbIO2sP4fIx4-VWMlGG28eeIY8WhZ9zBYhoCcTMQAvD_BwE,738,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,yes,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,Do Not Sell or Share My Information,
940,940,https://www.menswearhouse.com/,739,,,yes,,,,
941,941,https://www.jackthreads.com/,740,,,no,,,,
942,942,https://www.shopbop.com/men?wasEastdane=true&,741,,,yes,,,,
943,943,https://www.dxl.com/,742,,,yes,,,,
944,944,https://www.bookbub.com/welcome,250,,,no,,,,
945,945,https://gutenberg.org/,251,,,yes,,,,
946,946,https://www.kobo.com/,252,Do Not Sell or Share My Personal Information (Personal Data Opt-out),Do Not Sell or Share My Personal Information (Personal Data Opt-out),yes,Do Not Sell or Share My Personal Information (Personal Data Opt-out),Do Not Sell or Share My Personal Information (Personal Data Opt-out),,Do Not Sell or Share My Personal Information (Personal Data Opt-out)
947,947,https://calibre-ebook.com/,253,,,yes,,,,
948,948,https://openlibrary.org/,254,,,yes,,,,
949,949,https://openculture.com/,255,Do not sell my personal information,Do not sell my personal information,yes,Do not sell my personal information,Do not sell my personal information,,Do not sell my personal information
950,950,https://www.elsevier.com/,256,,,no,,,,
951,951,https://www.abebooks.com/,257,,,no,,,,
952,952,https://www.oreilly.com/,258,DO NOT SELL MY PERSONAL INFORMATION,DO NOT SELL MY PERSONAL INFORMATION,yes,DO NOT SELL MY PERSONAL INFORMATION,DO NOT SELL MY PERSONAL INFORMATION,,DO NOT SELL MY PERSONAL INFORMATION
953,953,https://www.bkstr.com/efollettstore/home,259,Do Not Sell My Info - CA only,Do Not Sell My Info - CA only,yes,,,,
954,954,https://www.vitalsource.com/,260,,,no,,,,
955,955,https://www.cengage.com/,261,DO NOT SELL,DO NOT SELL,yes,DO NOT SELL,DO NOT SELL,,DO NOT SELL
956,956,https://www.valorebooks.com/,262,,,no,,,,
957,957,https://www.google.com/,263,,,no,,,,
958,958,https://www.facebook.com/,264,,,no,,,,
959,959,https://twitter.com/,265,,,yes,,,,
960,960,https://www.bing.com/?toWww=1&redig=8F827FD0A844443AAEB29DB3234E0048,266,,,no,,,Do Not Sell or Share My Personal Information,
961,961,https://www.linkedin.com/,267,,,no,,,,
962,962,https://www.yelp.com/,268,,,no,,,Do Not Sell or Share My Personal Information,
963,963,https://www.yellowpages.com/,269,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
964,964,https://www.whitepages.com/,270,Do Not Sell My Personal Information,,no,Do Not Sell My Personal Information,,,
965,965,https://foursquare.com/,271,,,yes,,,,
966,966,https://www.bbb.org/,272,,,no,,,,
967,967,https://www.manta.com/,273,Do Not Sell My Personal Information,,no,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,
968,968,https://www.angi.com/,274,Do Not Sell,Do Not Sell,yes,Do Not Sell,Do Not Sell,,Do Not Sell
969,969,https://www.homeadvisor.com/,275,Do Not Sell,Do Not Sell,yes,Do Not Sell,Do Not Sell,,Do Not Sell
970,970,https://www.superpages.com/,276,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
971,971,https://www.thumbtack.com/,277,,,yes,,,Do Not Sell My Personal Information,
972,972,https://www.area-codes.com/,278,,,no,,,Do Not Sell/Share My Personal Information,
973,973,https://www.local.com/,279,,,no,,,DO NOT SELL MY DATA,
974,974,https://www.addresses.com/,280,Do not sell my info,Do not sell my info,yes,Do not sell my info,Do not sell my info,,Do not sell my info
975,975,https://www.yell.com/,281,,,no,,,,
976,976,https://chicago.craigslist.org/,282,,,no,,,,
977,977,https://www.manta.com/,283,Do Not Sell My Personal Information,,no,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,
978,978,https://www.gumtree.com/,284,,,no,,,,
979,979,https://www.quikr.com/,285,,,no,,,,
980,980,https://us.sulekha.com/,286,,,no,,,,
981,981,https://www.corotos.com.do/,287,,,no,,,,
982,982,https://www.expatriates.com/,288,,,no,,,,
983,983,https://www.boattrader.com/,289,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
984,984,https://claz.org/,290,,,yes,,,,
985,985,https://www.hoobly.com/s/us,291,,,no,,,,
986,986,http://bookoo.com/,292,,,yes,,,Do Not Sell or Share My Personal Information,
987,987,https://elclasificado.com/,293,Do Not Sell My Information,Do Not Sell My Information,yes,Do Not Sell My Information,Do Not Sell My Information,,Do Not Sell My Information
988,988,https://www.groupon.com/,294,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
989,989,https://slickdeals.net/,295,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
990,990,https://www.retailmenot.com/,296,Do Not Sell My Personal Infomation,Do Not Sell My Personal Infomation,yes,Do Not Sell My Personal Infomation,Do Not Sell My Personal Infomation,,Do Not Sell My Personal Infomation
991,991,https://www.snapdeal.com/,297,,,no,,,,
992,992,https://www.coupons.com/,298,,,no,,,,
993,993,https://www.minq.com/,843,Do Not Sell My Data,,no,Do Not Sell My Data,Do Not Sell My Data,Do not sell or share my personal information,
994,994,https://www.maccosmetics.com/,844,DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS,DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS,yes,DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS,DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS,Do not sell or share my personal information,DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS
995,995,https://www.racked.com/,845,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info,yes,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info,,Do Not Sell or Share My Personal Info
996,996,https://www.avon.com/,846,,,no,,,,
997,997,https://www.gilt.com/boutique/,847,,,no,,,,
998,998,https://www.toryburch.com/en-us/,848,,,yes,,,,
999,999,https://herbeauty.co/en/,849,,,no,,,Do Not Sell My Personal Information,
1000,1000,https://www.greatclips.com/,850,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
1001,1001,https://www.naturallycurly.com/,851,,,no,,,,
1002,1002,https://www.lushusa.com/,852,,,no,,,,
1003,1003,https://www.totalbeauty.com/,853,,,no,,,,
1004,1004,https://www.birchbox.com/,854,,,no,,,,
1005,1005,https://www.ipsy.com/,855,Do Not Sell,Do Not Sell,yes,Do Not Sell,Do Not Sell,,Do Not Sell
1006,1006,https://www.makeupalley.com/,856,,,no,,,,
1007,1007,https://www.refinery29.com/en-us,857,Do Not Sell or Share My Info,Do Not Sell or Share My Info,yes,Do Not Sell or Share My Info,Do Not Sell or Share My Info,,Do Not Sell or Share My Info
1008,1008,https://www.cosmopolitan.com/,858,,,yes,,,,
1009,1009,https://www.fashionbeans.com/,859,Do not sell or share my personal information.,Do not sell or share my personal information.,yes,Do not sell or share my personal information.,Do not sell or share my personal information.,,Do not sell or share my personal information.
1010,1010,https://www.elle.com/,860,,,yes,,,,
1011,1011,https://www.gq.com/,861,,,yes,,,,
1012,1012,https://www.marieclaire.com/,862,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,DO NOT SELL MY INFO,yes,DO NOT SELL MY INFO,DO NOT SELL MY INFO,,DO NOT SELL MY INFO
1013,1013,https://www.vogue.com/,863,,,no,,,,
1014,1014,https://stylebistro.com/,864,California Notice / Do Not Sell My Personal Information,California Notice / Do Not Sell My Personal Information,yes,California Notice / Do Not Sell My Personal Information,California Notice / Do Not Sell My Personal Information,Do Not Sell Or Share My Information,California Notice / Do Not Sell My Personal Information
1015,1015,https://www.instyle.com/,865,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,,Do not sell or share my personal information,Do Not Sell My Personal Information
1016,1016,https://www.harpersbazaar.com/,866,,,yes,,,,
1017,1017,https://www.boldsky.com/,867,,,yes,,,Do not sell or share my personal info,
1018,1018,https://www.glamour.com/,868,,,no,,,,
1019,1019,https://www.seventeen.com/,869,,,yes,,,Do Not Sell or Share My Personal Information,
1020,1020,https://www.teenvogue.com/,870,,,no,,,Do Not Sell My Personal Information,
1021,1021,https://stylecaster.com/,871,,,no,,,Do Not Sell or Share My Information,
1022,1022,https://www.lifeandstylemag.com/,872,Do Not Sell,Do Not Sell,yes,Do Not Sell,Do Not Sell,,Do Not Sell
1023,1023,https://www.highsnobiety.com/,873,,,no,,,,
1024,1024,https://www.allure.com/,874,,,no,,,,
1025,1025,https://hypebeast.com/,875,,,no,,,,
1026,1026,https://www.racked.com/,876,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info,yes,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info,,Do Not Sell or Share My Personal Info
1027,1027,https://quizlet.com/,877,,,no,,,,
1028,1028,https://www.w3schools.com/,878,,,no,,,Do not sell my personal information,
1029,1029,https://www.khanacademy.org/,879,,,no,,,Do Not Sell or Share My Info,
1030,1030,https://www.blackboard.com/,880,Do Not Sell My PI,Do Not Sell My PI,yes,Do Not Sell My PI,Do Not Sell My PI,,Do Not Sell My PI
1031,1031,https://www.tutorialspoint.com/index.htm,881,,,no,,,,
1032,1032,https://www.researchgate.net/,882,,,no,,,,
1033,1033,https://study.com/,883,,,no,,,,
1034,1034,https://www.shmoop.com/,884,,,no,,,,
1035,1035,https://www.udemy.com/,885,,,yes,,,,
1036,1036,https://www.coursera.org/,886,,,no,,,,
1037,1037,https://www.ted.com/,887,,,no,,,Do Not Sell My Personal Information,
1038,1038,https://www.sparknotes.com/,888,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
1039,1039,https://www.academia.edu/,889,,,no,,,,
1040,1040,https://www.collegeboard.org/,890,,,no,,,,
1041,1041,https://www.greatschools.org/,891,,,no,,,Do not sell or share my personal information.,
1042,1042,https://www.chegg.com/,892,DO NOT SELL MY INFO,DO NOT SELL MY INFO,yes,DO NOT SELL MY INFO,DO NOT SELL MY INFO,,DO NOT SELL MY INFO
1043,1043,https://www.usaa.com/,1043,,,no,,,,
1044,1044,https://www.discover.com/,1044,,,no,,,,
1045,1045,https://www.usbank.com/index.html,1045,,,no,,,Do Not Sell or Share My Personal Info,
1047,1047,https://www.pnc.com/en/personal-banking.html,1047,,,no,,,California Do Not Sell,
1048,1048,https://www.capitalone.com/bank/,1048,,,no,,,,
1049,1049,https://www.schwab.com/,1049,,,no,,,,
1050,1050,https://www.td.com/us/en/personal-banking,1050,,,no,,,,
1051,1051,https://www.paypal.com/us/home,1051,,,no,,,California Do Not Sell,
1052,1052,https://www.hrblock.com/,1052,,,no,,,,
1053,1053,https://www.chase.com/,1053,,,no,,,,
1054,1054,https://www.forbes.com/?sh=112eecaf2254,1054,,Do Not Sell or Share My Personal Information,yes,,Do Not Sell or Share My Personal Information,,Do Not Sell or Share My Personal Information
1055,1055,https://www.wellsfargo.com/,1055,,,no,,,Do Not Sell My Information,
1056,1056,https://www.intuit.com/,1056,,,no,,,Do Not Sell My Information,
1057,1057,https://www.irs.gov/,1057,,,no,,,Do Not Sell My Information,
1058,1058,https://www.marketwatch.com/,1058,Do Not Sell or Share My Personal Information,,no,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,
1059,1059,https://www.libertymutual.com/,1059,,,no,,,Do not sell or share my personal information,
1060,1060,https://www.fidelity.com/,1060,,,no,,,Do Not Sell or Share My Personal Information,
1061,1061,https://www.libertymutual.com/,1061,,,no,,,,
1062,1062,https://www.usaa.com/,1062,,,no,,,Do Not Sell or Share My Personal Information,
1063,1063,https://www.statefarm.com/,1063,Do Not Sell or Share My Personal Information (CA residents only),Do Not Sell or Share My Personal Information (CA residents only),yes,Do Not Sell or Share My Personal Information (CA residents only),Do Not Sell or Share My Personal Information (CA residents only),,Do Not Sell or Share My Personal Information (CA residents only)
1064,1064,https://healthy.kaiserpermanente.org/front-door,1064,,,no,,,,
1065,1065,https://member.acg.aaa.com/il.html,1065,,,no,,,,
1066,1066,https://www.progressive.com/,1066,Do Not Sell or Share My Personal Information (CA Residents Only),Do Not Sell or Share My Personal Information (CA Residents Only),yes,Do Not Sell or Share My Personal Information (CA Residents Only),Do Not Sell or Share My Personal Information (CA Residents Only),,Do Not Sell or Share My Personal Information (CA Residents Only)
1067,1067,https://www.bcbs.com/,1067,,,no,,,,
1068,1068,https://www.aetna.com/,1068,,,no,,,,
1069,1069,https://www.humana.com/,1069,,,no,,,,
1070,1070,https://www.allstate.com/,1070,,,no,,,,
1071,1071,https://www.cigna.com/,1071,,,no,,,,
1072,1072,https://www.anthem.com/,1072,,,no,,,,
1073,1073,https://www.uhc.com/,1073,,,no,,,,
1074,1074,https://www.farmers.com/,1074,"Do Not Sell/Share My Personal Information
opens in new window","Do Not Sell/Share My Personal Information
opens in new window",yes,"Do Not Sell/Share My Personal Information
opens in new window","Do Not Sell/Share My Personal Information
opens in new window",,"Do Not Sell/Share My Personal Information
opens in new window"
1075,1075,https://www.metlife.com/,1075,,,no,,,,
1076,1076,https://www.hcsc.com/,1076,,,no,,,,
1077,1077,https://comparisons.org/,1077,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell My Personal Information
1078,1078,https://www.esurance.com/,1078,,,no,,,Do Not Sell My Personal Information,
1079,1079,https://www.ehealthinsurance.com/,1079,,,no,,,Do Not Sell or Share My Personal Information,
1080,1080,https://www.collegeboard.org/,1080,,,no,,,,
1081,1081,https://www.ed.gov/,1081,,,no,,,Do Not Sell My Info,
1082,1082,https://mygreatlakes.org/,1082,,,no,,,,
1083,1083,https://studentaid.gov/,1083,,,no,,,,
1084,1084,https://www.niche.com/colleges/search/best-colleges/,1084,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
1085,1085,http://www.aessuccess.org/,1085,,,no,,,,
1086,1086,https://www.salliemae.com/,1086,Do not sell or share my personal information,Do not sell or share my personal information,yes,Do not sell or share my personal information,Do not sell or share my personal information,,Do not sell or share my personal information
1087,1087,https://www.fastweb.com/,1087,,,yes,,,,
1088,1088,https://collegenet.com/,1088,,,no,,,,
1089,1089,https://www.allrecipes.com/,1089,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,Do Not Sell My Personal Information,,,Do Not Sell My Personal Information
